id,url_id,source,lang,collect_type,domain,title,published,url,summary,raw_text,region_score_title,conflict_score_title,region_score_body,conflict_score_body,text_length,content_head,content_hash,final_score
1,a6e111614fb743f823590da8e771a48a,Guardian Middle East,en,rss,www.theguardian.com,Erdogan says Iran war ‘starting to weaken Europe’ – as it happened,2026-04-23 04:09:25,https://www.theguardian.com/world/live/2026/apr/22/iran-war-live-updates-trump-ceasefire-us-hormuz-blockade-israel-lebanon-middle-east,"This blog is now closed. Follow our new live blog on the Middle East crisis here If you’re just joining us, here’s the main news of the day. It is 9.30am in Tehran, 9am in Jerusalem and Beirut, and 2am in Washington DC. Donald Trump unilaterally said he is extending the ceasefire with Iran at Pakistan’s request while awaiting a “unified proposal” from Tehran , even as the US military maintains its blockade of Iranian ports. Trump made the announcement as ceasefire talks looked increasingly uncertain with a two-week truce set to expire on Wednesday . Both countries had said they were prepared to resume fighting if no deal is reached. Trump said he would “extend the ceasefire until such time as [Iran’s] proposal is submitted, and discussions are concluded, one way or the other”. Trump later claimed in a Truth Social post that Iran is “collapsing financially” and was losing $500m every day that the strait of Hormuz is effectively closed . Iran has yet to decide whether to join the negotiations in Pakistan , a foreign ministry spokesman said earlier on Tuesday, and will only take part if Tehran believes the discussions would yield results. A container ship has reported being fired at by an IRGC gunboat, the United Kingdom Maritime Trade Operations said. The incident occurred 15 nautical miles north-east of Oman. The vessel sustained “heavy damage” to its bridge , the master of the ship said. All crew members were reported as safe. Shares were mixed in Asia as markets waited to see if the US and Iran may resume talks. Brent crude edged higher to $98.51 a barrel , while US benchmark crude fell 0.4% to $89.29 a barrel. One person was killed and two others wounded in an Israeli drone strike overnight on the outskirts of al-Jbour in Lebanon’s western Bekaa Valley , Lebanese state media reported. Israel and Lebanon agreed to a 10-day ceasefire on Friday. Since the war started, fighting has killed at least 3,375 people in Iran and more than 2,290 in Lebanon , the Associated Press reported. Additionally, 23 people have died in Israel and more than a dozen in Gulf Arab states. Fifteen Israeli soldiers in Lebanon and 13 US service members throughout the region have been killed. Iran’s Revolutionary Guards threatened to prevent oil production in the Middle East if the Islamic republic faced attacks launched from its Gulf neighbours’ territory. Continue reading...","The US-Israeli war against Iran is “starting to weaken Europe”, Turkish president Recep Tayyip Erdoğan has told his German counterpart. Erdoğan said: The war in our region is likewise starting to weaken Europe, and if we do not address this situation with an approach that prioritises peace, the damage caused by the conflict will be far greater.” Erdoğan made the comment to Frank-Walter Steinmeier on Wednesday, according to a statement from the Turkish leader’s office, cited by AFP. We’re closing this file now but our live coverage of the Middle East continues in a new blog here, including a fresh summary of the latest developments. Thanks for following along. The IRGC said they seized the vessels for what it called maritime violations, and escorted them to Iranian shores, according to statements by the shipping companies and Iran’s semi-official Tasnim news agency – the first time Iran has seized ships since the war began at the end of February. Tasnim reported that the IRGC had accused the two ships – the Panama-flagged MSC Francesca and Liberia-flagged Epaminondas – of “attempting to exit the strait of Hormuz covertly”. Looking at how Asian markets have responded to the latest war developments, most equities have fallen. Tokyo, Hong Kong, Shanghai, Sydney, Singapore and Wellington are all down. But Seoul rallied more than 1% to a new record thanks to a fresh rally in the tech sector that has been the backbone of a surge in the Kospi index this year. Taipei, Manila and Jakarta were also up. Oil prices remain elevated, with Brent holding above $100 following a surge on Wednesday, though they pared Thursday’s initial gains. Brent crude briefly jumped above $105 earlier today, before dropping to hover around $103. Here’s a recap of the latest developments in the Middle East to bring you up to speed. Iran has seized two ships in the strait of Hormuz for what it called maritime violations and escorted them to Iranian shores, according to shipping companies and Iran’s semi-official Tasnim news agency, amid Tehran’s closure of the waterway. It is the first time Iran has seized ships since the war began. The White House said Donald Trump was “satisfied” with the US naval blockade of Iranian ports and “understands Iran is in a very weak position”. The US president had not set a deadline on Iran submitting a peace proposal, press secretary Karoline Leavitt also said, after Trump on Tuesday said he was indefinitely extending the US-Iran ceasefire at the request of mediator Pakistan until Tehran came up with a “unified proposal” to the US’s negotiating positions. Iranian officials said they had not agreed to any extension of the truce and criticised Trump’s decision to maintain the sea blockade. Lead Iranian negotiator Mohammad Bagher Ghalibaf said a full ceasefire only made sense if the blockade was lifted. The Pentagon said US secretary of the navy John Phelan would depart the office “effective immediately”, without providing an explanation for his sudden exit amid the naval blockade on Iranian trade. The war against Iran is “starting to weaken Europe”, Turkish president Recep Tayyip Erdoğan has told his German counterpart. Erdoğan said: “If we do not address this situation with an approach that prioritises peace, the damage caused by the conflict will be far greater.” Israeli strikes in southern Lebanon killed a Lebanese journalist, Amal Khalil, and wounded a photographer accompanying her, a senior Lebanese military official and Khalil’s employer said. The death of Khalil, 43, brought the death toll to five people on Wednesday – the deadliest day since a 10-day truce between Israel and Hezbollah was announced on 16 April. There was no immediate comment from the Israeli military on Khalil’s death. Lebanese prime minister Nawaf Salam said Israeli targeting of journalists and obstructing relief efforts constituted war crimes. Oil prices leapt 4% on Thursday after Iran vowed not to reopen the Hormuz strait amid the US naval blockade despite the ceasefire extension. Around 0025 GMT, the benchmark US oil contract West Texas Intermediate (WTI) rose 4.06% to $96.73 a barrel, while the international oil benchmark Brent North Sea crude climbed 3.62% to $105.63. Both eased back minutes after. Two Palestinians, including a 14-year-old schoolboy, were killed in the occupied West Bank after Israeli settlers opened fire near a school amid mounting assaults on education in the territory, witnesses and local officials have said. United Airlines implemented broad-based rises of 15-20% on fares as it sought to offset the surge in petrol prices while protecting profits, executives said. The big US carrier has also cut its 2026 flying capacity by 5%. Analysis: US and Iran vie for most effective blockade Patrick Wintour Donald Trump’s indefinite shelving of the plan to bomb Iran’s bridges and power stations on Tuesday night is being widely described as leaving the conflict in limbo, but that is anything but the truth. Pakistan insists the prospect of talks in Islamabad has not evaporated, and positive messages are still being exchanged, but in the meantime the site of kinetic activity has switched from land to sea. Both sides are vying to prove they can enforce their blockade of the strait of Hormuz more effectively than the other. It has become a form of gunboat diplomacy brought to life in the most significant geopolitical waterway in the world. Iran, by firing at and seizing commercial ships trying to navigate the strait, is trying to send a message that it can maintain its chokehold on the world economy. The US, through its blockade of Iranian ports, is trying something more immediate. Through sanctions and naval action, it is attempting to make the Iranian economy collapse as Tehran runs out of space to store the oil it is producing and cannot export due to the blockade. It is a trial of strength in which both sides believe they have time on their side. Lebanon to request truce extension at coming talks with Israel Israel and Lebanon are to hold a new round of talks in Washington on Thursday during which Beirut reportedly plans to request a one-month extension of the ceasefire due to expire in days. Israel said ahead of the talks that it had no “serious disagreements” with Lebanon, calling on it to “work together” against Hezbollah, which opposes the negotiations and isn’t taking part. The two countries’ direct talks on 14 April were their first in decades and the US soon after announced the 10-day truce, set to expire on Sunday. As in the last round, US secretary of state Marco Rubio will bring together Israeli ambassador Yechiel Leiter and Lebanese ambassador Nada Hamadeh Moawad, in the presence of the US ambassador to Lebanon, Michel Issa. The US ambassador to Israel, Mike Huckabee, is now also expected to join the meeting, a state department official told AFP. A unnamed Lebanese official told the news agency that Lebanon would request a month-long extension of the truce, as well as “an end of Israel’s bombing and destruction in the areas where it is present, and a commitment to the ceasefire”. Lebanese president Joseph Aoun said on Wednesday that “contacts are underway to extend the ceasefire period”. More now on Israeli strikes in southern Lebanon killing journalist Amal Khalil and wounding a photographer accompanying her, according to a senior Lebanese military official and Khalil’s employer. There was no immediate comment from the Israeli military on Khalil’s death on Wednesday. Earlier, it said in a statement it had received reports that two journalists were injured as a result of its strikes. The death of Khalil, 43, brought the death toll to five people on Wednesday – the deadliest day since a 10-day truce between Israel and Hezbollah was announced on 16 April. Khalil and freelance photographer Zeinab Faraj were covering developments near the town of al-Tayri when an Israeli strike hit the vehicle in front of them, Reuters is reporting. They ran into a nearby house, which was then also targeted by an Israeli strike, said Lebanon’s health ministry, the senior Lebanese military official and press advocates. Lebanese rescuers were able to retrieve Faraj, who had suffered a head wound, according to Elsy Moufarrej, who runs the Union of Journalists in Lebanon. When rescuers returned to help Khalil, the Israeli military dropped a sound grenade, blocking their access to the damaged building, Moufarrej and the senior military official said. Lebanese prime minister Nawaf Salam said the targeting of journalists and the obstruction of relief efforts constituted “war crimes”. He posted on X (translated here): Israel’s targeting of media workers in the south while they carry out their professional duties is no longer isolated incidents, but has become an established approach that we condemn and reject, as do all international laws and conventions. Lebanon will spare no effort in pursuing these crimes before the competent international forums.” The Al-Akhbar newspaper, Khalil’s employer, announced her death on its website. The Israeli military in its earlier statement denied it prevented rescue teams from reaching the area. United Airlines has implemented broad-based rises of 15-20% on fares as it seeks to offset the surge in petrol prices while protecting profits, executives say. The big US carrier has also cut its 2026 flying capacity by 5%. Chief executive Scott Kirby described oil prices as “incredibly volatile” amid the war in Iran but said the company’s plan was based on the assumption that “fuel may remain higher for longer.” The airline was yet to see pullback from customers due to high fares but United might cut back additional flights in 2027 if demand dropped, Kirby said on Wednesday, quoted by AFP. The airline says it expects fuel prices to average $4.30 a gallon in the year’s second quarter, up 55% from the first quarter average. Other airlines have also announced fare increases and capacity curtailments in response to the surge in oil prices amid the Middle East war. The head of the International Air Transport Association last Friday called on authorities to put “well-coordinated plans in place” in case of jet fuel rationing. The US-Israeli war against Iran is “starting to weaken Europe”, Turkish president Recep Tayyip Erdoğan has told his German counterpart. Erdoğan said: The war in our region is likewise starting to weaken Europe, and if we do not address this situation with an approach that prioritises peace, the damage caused by the conflict will be far greater.” Erdoğan made the comment to Frank-Walter Steinmeier on Wednesday, according to a statement from the Turkish leader’s office, cited by AFP. US navy secretary to leave office ‘immediately’, says Pentagon The Pentagon has announced that US secretary of the navy John Phelan will depart the office “immediately”, without providing an explanation for his sudden exit. The move amid the US naval blockade of Iranian ports comes after the US army’s top officer, Gen Randy George, and two other senior officers were removed earlier this month during the continuing war with Iran. Phelan “is departing the administration, effective immediately”, Pentagon spokesperson Sean Parnellsaid on X on Wednesday, adding that undersecretary Hung Cao – Phelan’s deputy – would replace him in an acting capacity. The exit just a day after Phelan addressed a large crowd of sailors and industry professionals at the navy’s annual conference in Washington DC, and spoke with reporters about his agenda – see our full report here. Donald Trump has overseen a purge of top military personnel since returning to office early last year, including the chairman of the joint chiefs of staff, Gen Charles “CQ” Brown, whom he fired without explanation in February 2025. Other senior officers dismissed include the heads of the US navy and coast guard, the general who headed the National Security Agency, the vice-chief of staff of the air force, a navy admiral assigned to Nato and three top military lawyers, reports Agence France-Press. The chief of staff of the air force also announced his retirement without explanation just two years into a four-year term, while the head of US Southern Command retired a year into his tenure. Trump hasn't set Iran deadline to submit peace proposal, says White House Donald Trump has not set a deadline on Iran submitting a peace proposal, the White House said on Wednesday. The US president on Tuesday announced he was indefinitely extending a ceasefire with Iran at the request of mediator Pakistan until Tehran responded to the US’s negotiating positions or until talks were concluded “one way or the other”. Trump also said the US would continue its naval blockade of Iranian ports. White House press secretary Karoline Leavitt told journalists on Wednesday: The president has not set a firm deadline to receive an Iranian proposal, unlike some of the reporting I’ve seen today. Ultimately, the timeline will be dictated by the commander in chief. Lebanon’s prime minister is reportedly saying Israel is targeting journalists and obstructing relief effort and that that constitutes war crimes. Nawaf Salam also said Lebanon would spare no effort in pursing those crimes with relevant international bodies. We’ll have more on his comments soon. As mentioned earlier, Al Jazeera reported that the employer of Lebanese journalist Amal Khalil confirmed she was killed in an Israeli attack earlier on Wednesday. Israeli strikes in southern Lebanon killed a journalist after rescuers were blocked from accessing the building where she was buried under rubble because of further Israeli fire, according to several witnesses. Amal Khalil was covering developments near the town of al-Tayri with the photographer Zeinab Faraj when an Israeli strike hit the vehicle in front of them. They ran into a nearby house, which was then also targeted by an Israeli strike, according to Lebanon’s health ministry. Mohammad Bagher Ghalibaf, the speaker of the Iranian parliament and lead negotiator, said that reopening the strait of Hormuz would be “impossible”while the US and Israel committed “flagrant” breaches of the ceasefire, including the US naval blockade, “the hostage-taking of the world’s economy” and “Zionist warmongering”. He added in a post on X that the US and Israel “did not achieve their goals through military aggression, nor will they through bullying”. Donald Trump is “satisfied” with the naval blockade, and “understands Iran is in a very weak position” – according to the White House press secretary, Karoline Leavitt. She highlighted that reports of a three-to-five-day deadline for the extended ceasefire are “not true”. “The cards are in President Trump’s hands right now,” she told the media during a press conference in Washington. Lebanese state media reported that Israeli strikes killed at least four people in southern Lebanon on Wednesday. Hezbollah launched, according to the report, a drone attack against Israeli forces in the region, which further jeopardizes the US-brokered ceasefire. The National News Agency (NNA) said an Israeli strike hit a car in Tayri, a village in south Lebanon, killing two people inside. An Israeli airstrike in the southern town of Yohmor killed another two people, the NNA and Lebanon’s health ministry said. Two Palestinians, including a 14-year-old schoolboy, have been killed in the occupied West Bank after Israeli settlers opened fire near a school amid mounting assaults on education in the territory, witnesses and local officials have said. The Palestinian health ministry said Aws al-Naasan, 14, and Jihad Abu Naim, 32, were killed in the attack on the village of al-Mughayyir, in which three others were wounded. Across Islamabad, there is lockdown. The streets of the Pakistani capital have been empty for days, shops have been shuttered and public transport closed down. Officials and office workers have been told to work from home, while labourers have found themselves deprived of work. The only visible figures are those in army and police uniforms lining the roads. For many, it feels like a return to the pandemic. Yet the cause is not a virus but Islamabad’s status as the venue for US-Iran talks that hold the promise of an end to war in the Middle East, with stringent security measures imposed on the city as it awaits the two delegations. Yet as uncertainty reigns over whether the negotiations will even take place, anger has been rising. For people, the draconian and seemingly indefinite restrictions have become a source of frustration and economic strife. Many workers in Islamabad and neighbouring Rawalpindi unable to afford to rent a flat were unceremoniously kicked out of their hostel accommodation on Saturday, after a government order, and tens of thousands had to hurriedly find a place to say. Day after day, with the promised talks failing to materialise, and the city’s lockdown repeatedly extended, many are questioning how long they will be kept away from their livelihoods. Read the full story by my colleague Shah Meer Baloch:",8,7,10,13,17089,"The US-Israeli war against Iran is “starting to weaken Europe”, Turkish president Recep Tayyip Erdoğan has told his German counterpart. Erdoğan said: The war in our region is likewise starting to weaken Europe, and if we do not address this situation with an approach that prioritises peace, the damage caused by the conflict will be far greater.” Erdoğan made the comment to Frank-Walter Steinmeier ",e68cde846244d16769c2ba903e91efd8,38
2,840b42a191916edde0099c42340ed34f,Guardian Middle East,en,rss,www.theguardian.com,Extended naval blockade is admission US military escalation poses even greater risk,2026-04-23 18:15:27,https://www.theguardian.com/world/2026/apr/23/extended-naval-blockade-is-an-admission-us-military-escalation-poses-even-greater-risk,"Battle of the blockades may still have more time to run as the US and Iran try to assert control over the strait of Hormuz Middle East crisis – live updates Donald Trump’s decision to extend the naval blockade of Iran indefinitely may do nothing to reduce world oil prices – but it could amount to a recognition that further US military escalation in breach of the nominal ceasefire comes with greater risk against a regime disinclined to surrender. In theory, Trump’s military options are increasing. A third US carrier strike group, the George HW Bush, is due to arrive in the Middle East within days after rounding South Africa. A second taskforce of 2,500 US marines is sailing from the Pacific and is due to arrive by the end of April. Continue reading...","Donald Trump’s decision to extend the naval blockade of Iran indefinitely may do nothing to reduce world oil prices – but it could amount to a recognition that further US military escalation in breach of the nominal ceasefire comes with greater risk against a regime disinclined to surrender. In theory, Trump’s military options are increasing. A third US carrier strike group, the George HW Bush, is due to arrive in the Middle East within days after rounding South Africa. A second taskforce of 2,500 US marines is sailing from the Pacific and is due to arrive by the end of April. The extra forces may only be available for a short period, creating an extra pressure for their deployment. It is not clear how much longer the USS Gerald R Ford, now in the Red Sea, can remain given the aircraft carrier has been at sea for more than 300 days. A possibility is that the US tries to seize Iran’s Kharg Island oil terminal, where 90% of the country’s oil exports are loaded, with the 2,000 paratroopers from the 82nd Airborne Division, who have been in the Middle East since the beginning of the month, or with US marines not engaged in enforcing the blockade. But nothing additional would be gained by seizing Kharg, or indeed any other smaller island in the strait of Hormuz relative to the established US blockade. Capturing Kharg may be relatively straightforward given the overwhelming US military might but holding it, and keeping troops supplied and out of danger for months, is more complex. “I suspect they would rather threaten an airborne assault or amphibious assault than actually conduct one,” says Matthew Savill from the Royal United Services Institute. “The US has the capabilities and firepower to do it. But would it be worth it?” The 38 days of bombing by the US and Israel of Iran were one-sided in simple military terms, with Iran’s most effective retaliation against Gulf states. The US carried out 13,000 strikes on Iran, losing one F-15 fighter over the country and two transport aircraft in the ensuing rescue. Israel’s air force dropped 18,000 bombs in 1,000 waves. Even so, Iran’s military capability is not exhausted according to leaked US intelligence assessments. Half of Iran’s missiles and launchers remain intact on one estimate, a similar proportion of its Shahed attack drones, and on Wednesday Iran was able to attack and seize two commercial vessels in the strait. More than 3,000 Iranians have been killed, including the supreme leader Ali Khamenei, but the number of casualties is not overwhelming. Iran’s regime remains intact and regards itself as undefeated; the Revolutionary Guards, now in the driving seat, are in no mood for compromise. It is not obvious how a resumption of US-Israeli bombing can alter the political dynamic, at least for now. Earlier in the month Trump tried to bully Tehran by threatening to attack power plants, bridges and desalination facilities, an extreme threat that was widely condemned and viewed by many legal experts as a war crime. Widespread devastation of Iran’s basic infrastructure would be enduring, but it is not obvious it would produce a willingness to accept US peace terms. Further strikes on Iranian leaders deemed more hardline could easily be counterproductive, adding to the political stasis rather than resolving it. Nor will return to bombing encourage protesters to return to the streets either. Iran’s modern history is defined by an anti-imperialist struggle with the US and beyond trying to inflict economic costs in the strait of Hormuz and the Gulf, Tehran has few good options other than to simply trying to outlast Trump’s attention span. Brian Carter, a senior fellow at the American Enterprise Institute, says: “This Iranian regime is so incredibly ideological. The actors that are in power are very committed to ‘wining the war’ and appear willing to suffer extreme economic damage to do so.” There is no prospect of a broader ground invasion either: the US may have more than 50,000 troops in the region but the number is trivial given Iran’s 92m population. Its army, the Artesh, has a total size of 350,000 (including 220,000 conscripts); the Revolutionary Guards a further 150,000 according to the International Institute for Strategic Studies. Recent studies also indicate that US capabilities are not limitless. This week the US Center for Strategic and International Studies published estimates of US munitions inventories in the wake of Operation Epic Fury, the bombing of Iran. It estimated the US fired more than 850 Tomahawk cruise missiles, at $2.6m a time, out of 3,100 and over 1,000 JASSM air-to-ground missiles (also costing $2.6m each) out of 4,400. Air defence systems are particularly affected. Somewhere between 190 and 290 Thaad ballistic missile interceptors were used out of 360, at a cost of $15.5m each, and about half of the Pac-3 Patriot missiles, which cost $3.9m and are in high demand globally. High sophistication missiles can take four to five years to replace, and the US has commitments to Taiwan and in east Asia that it wants to retain munitions for. Military logic suggests that the battle of the blockades will go on for some time yet as both the US and Iran try to assert control of the strait of Hormuz, and to see which country recoils first from the economic costs inflicted. But in a tense situation, escalation can easily occur: on Thursday an irascible Trump threatened to blow up any small Iranian boats caught laying mines.",3,4,6,12,5474,"Donald Trump’s decision to extend the naval blockade of Iran indefinitely may do nothing to reduce world oil prices – but it could amount to a recognition that further US military escalation in breach of the nominal ceasefire comes with greater risk against a regime disinclined to surrender. In theory, Trump’s military options are increasing. A third US carrier strike group, the George HW Bush, is",2dd261a724927af726e0bcd5e2986967,25
3,147a30c92bc6684273b77ad1a96ce6e8,AP Middle East,en,html_topic,apnews.com,Trump orders US military to 'shoot and kill' Iranian small boats choking Strait of Hormuz,,https://apnews.com/article/us-iran-war-hormuz-israel-pakistan-ceasefire-april-23-2026-368b922ae2f4c874df8a133491eeffe8,,"Trump orders US military to ‘shoot and kill’ Iranian small boats choking Strait of Hormuz Trump orders US military to ‘shoot and kill’ Iranian small boats choking Strait of Hormuz DUBAI, United Arab Emirates (AP) — President Donald Trump has ordered the U.S. military to “shoot and kill” small Iranian boats that deploy mines in the Strait of Hormuz, announcing the move Thursday a day after Iran again displayed its ability to thwart traffic through the channel. Trump also announced that a ceasefire in Lebanon would be extended by three weeks. His post on social media about the small boats came shortly after the U.S. military seized another tanker associated with the smuggling of Iranian oil, ratcheting up a standoff with Tehran over the strait through which 20% of all crude oil and natural gas traded passed during peacetime. “I have ordered the United States Navy to shoot and kill any boat, small boats though they may be ... putting mines in the waters of the Strait of Hormuz,” Trump posted, adding that U.S. minesweepers “are clearing the Strait right now.” “I am hereby ordering that activity to continue, but at a tripled up level!” he added. The decision to extend a pause in fighting between Israel and the Hezbollah militant group in Lebanon came during a meeting at the White House between the Israeli and Lebanese ambassadors to the United States. Meanwhile, it was still unclear when, or if, the U.S. and Iran would meet again in the Pakistani capital, Islamabad, where mediators are trying to bring the countries together to reach a diplomatic deal ending that conflict. Negotiations initially planned this week have not happened. Iran insists it will not attend until the U.S. ends its blockade on Iranian ports and ships. The White House insists it will not take part until Tehran opens the strait to international traffic. Pope Leo XIV, returning home from a trip to Africa, urged the U.S. and Iran to return to talks to end the war. Footage shows US forces on deck of tanker The Defense Department released video footage of U.S. forces on the deck of the oil tanker Majestic X, which was seized in the Indian Ocean. The ship had been flying a Guyanese flag, though the South American nation of Guyana said it was not registered there The footage emerged a day after Iran’s paramilitary Revolutionary Guard attacked three cargo ships in the strait, capturing two of them, in an assault that raised new concerns about the safety of shipping through the waterway. The powerful head of Iran’s judiciary, Gholam Hossein Mohseni Ejei, said three “violating ships” in the strait were “subject to enforcement” Wednesday. “The show of strength by the armed forces of Islamic Iran in the Strait of Hormuz is a source of pride,” he wrote Thursday on X, claiming the Americans “lack the courage” to approach the strait. Ship-tracking data showed the Majestic X in the Indian Ocean between Sri Lanka and Indonesia, roughly the same location as the oil tanker Tifani, seized earlier by American forces. It had been bound for Zhoushan, China. Majestic X previously was named Phonix and had been sanctioned by the U.S. Treasury Department in 2024 for smuggling Iranian crude oil in contravention of U.S. sanctions against the Islamic Republic. Guyana said in a statement the Majestic X was not registered in the South American nation. “While the name of the vessel has changed, the (International Maritime Organization) number remains recorded in the international database as PHONIX. There is no record of this vessel or name in Guyana’s registry. Therefore, the ship is FRAUDULENTLY flying the Guyana flag,” Guyana’s Maritime Administration Department said. There was no immediate response from Iran about the seizure. Trump claims leadership rift in Iran Trump this week extended a ceasefire to give the Iranian leadership more time to come up with a “unified proposal” on ending the war, while maintaining an American blockade of Iranian ports. In a post Thursday, Trump claimed a leadership rift between moderates and hard-liners was confounding Iran. “Iran is having a very hard time figuring out who their leader is! They just don’t know!” Trump said. Trump has repeatedly said during the ceasefire that began April 8 that his team is dealing with Iranian officials who want to make a deal, while acknowledging that his decision to kill several top leaders has come with complications. Iran’s president and its parliament speaker posted statements on social media declaring the country has no hard-liners or moderates. “We are all Iranians and revolutionaries,” they said. A spokesperson for the Iranian Foreign Ministry said Trump’s claim of a leadership rift was a “deflection.” Other Iranian officials said on social media that the country was united. Trump, while speaking to reporters at the White House, pushed back against questions about the conflict exceeding the four-to-six-week timeline that he and aides previously set for the war. “I don’t want to rush myself,” Trump said, adding that the U.S. “took the country out” militarily in the first four weeks. “Now all we’re doing is sitting back and seeing what deal” can be made. “And if they don’t want to make a deal, then I’ll finish it up militarily,” Trump said. He said he would not use a nuclear weapon against Iran. Meanwhile, three aircraft carriers were in the region after the USS George H.W. Bush arrived in the Indian Ocean. One carrier was in the Arabian Sea and another was in the Red Sea, military officials said. Talks between Lebanon and Israel lead to truce extension Trump said a second round of talks between Israel and Lebanon in Washington “went very well” and resulted in a ceasefire extension for Israel and the Hezbollah militant group. “The United States is going to work with Lebanon in order to help it protect itself from Hezbollah,” Trump said on his Truth Social platform. The latest war between Israel and Hezbollah started after Israel and the U.S. launched attacks on Iran and the Tehran-backed militants fired rockets into northern Israel. The ceasefire first took effect for a 10-day period starting Friday. Underscoring the truce’s fragility, Israel’s military said it struck missile launchers in Lebanon that had fired into its borders. Hezbollah said it fired at the Israeli town of Shtula in response to Israeli attacks on the Lebanese village of Yater. Lebanon’s public health ministry said an Israeli airstrike killed three people further north, in the area of Nabatiya. The Israeli military said it killed three militants who launched a missile toward an Israeli warplane. Each side has accused the other of breaching the truce. Trump reiterated that the U.S. continues to demand that Iran stop it’s backing of Iranian-allied militias in the Mideast, including Hezbollah in Lebanon, as part of any deal between Washington and Tehran to end the U.S. war on Iran. “Yeah, they’ll have to cut that,” Trump said to a reporter’s question about aiding Hezbollah. “That’s a must.” Threats to shipping persist Since the Feb. 28 start of the war between Iran, Israel and the United States, over 30 ships have come under attack in the waters of the Persian Gulf, the Strait of Hormuz and the Gulf of Oman. The threat of attack, rising insurance premiums and other fears have stopped traffic from moving through the strait. Iran’s ability to restrict traffic through the strait, which leads from the Persian Gulf to the open ocean, has proved a major strategic advantage. Jakob Larsen, the head of maritime security for BIMCO, the largest international association representing shipowners, said in a note Thursday that most shipping companies need a stable ceasefire and assurances from both sides of the conflict that the strait is safe for transit. The threat of mines, he wrote, was a “particular concern” if traffic might return to normal levels one day. ___ Madhani reported from Washington, and Keaten reported from Geneva. ___ This story has corrected that the Majestic X oil tanker had been flying the Guyanese flag not the Guinea flag.",2,1,7,14,8054,"Trump orders US military to ‘shoot and kill’ Iranian small boats choking Strait of Hormuz Trump orders US military to ‘shoot and kill’ Iranian small boats choking Strait of Hormuz DUBAI, United Arab Emirates (AP) — President Donald Trump has ordered the U.S. military to “shoot and kill” small Iranian boats that deploy mines in the Strait of Hormuz, announcing the move Thursday a day after Iran aga",992e8f2d5214309a31d9136d95c8ec34,24
